timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,fall,activity,subject_id,age,height,weight,gender
951926132000.0,-2.2409728,8.571242,4.3478703,0.076052725,0.067500606,-0.0033597588,1,12,9,30,177,102,Male
952126681000.0,-2.719813,8.820239,3.7828386,0.093767814,-0.01038471,-0.048563786,1,12,9,30,177,102,Male
952326432000.0,-1.9919758,9.030929,3.2752678,0.03023783,-0.0076358155,-0.010995574,1,12,9,30,177,102,Male
952526571000.0,-2.719813,8.686164,3.122039,-0.06078109,-0.10262536,0.0012217305,1,12,9,30,177,102,Male
952726972000.0,-2.6240451,8.513782,3.821146,-0.19394971,0.10415252,0.12064589,1,12,9,30,177,102,Male
952926964000.0,-2.27928,8.303091,3.9743748,-0.3387248,-0.095294975,0.06505715,1,12,9,30,177,102,Male
953127679000.0,-1.3311762,7.690176,4.606444,-0.57360244,-0.23701571,0.106901415,1,12,9,30,177,102,Male
953327551000.0,-0.79487497,6.8665705,5.305551,-0.7510588,-0.40469822,0.2678644,1,12,9,30,177,102,Male
953337680000.0,-0.7182605,7.086837,5.3438582,-0.7626653,-0.39706242,0.26145032,1,12,9,30,177,102,Male
953347776000.0,-0.6799533,7.1730285,5.7843914,-0.7806858,-0.3640757,0.26297748,1,12,9,30,177,102,Male
953357898000.0,-0.7374141,7.3549876,5.9759274,-0.8002335,-0.35185838,0.28496864,1,12,9,30,177,102,Male
953369443000.0,-0.80445176,7.517793,6.129156,-0.8341365,-0.3100141,0.3399465,1,12,9,30,177,102,Male
953380568000.0,-0.6991069,7.6231384,6.196194,-0.84513205,-0.20097467,0.40469822,1,12,9,30,177,102,Male
953393586000.0,-0.23942018,7.52737,6.579266,-0.86529064,-0.17654006,0.45020768,1,12,9,30,177,102,Male
953405441000.0,-0.15322891,7.1826053,6.6175733,-0.915687,-0.16218472,0.410196,1,12,9,30,177,102,Male
953419926000.0,-0.06703765,6.8569937,6.6175733,-1.0137309,-0.10781772,0.32467487,1,12,9,30,177,102,Male
953443634000.0,-0.25857377,6.339846,6.38773,-0.98654735,-0.1600467,0.29016098,1,12,9,30,177,102,Male
953455219000.0,-0.4405331,6.253655,6.540959,-1.0042624,-0.21074851,0.2828306,1,12,9,30,177,102,Male
953468617000.0,-0.62249243,6.205771,6.588843,-1.0375546,-0.3145956,0.29016098,1,12,9,30,177,102,Male
953479995000.0,-1.0151415,6.215348,6.493075,-1.0473285,-0.4083634,0.301462,1,12,9,30,177,102,Male
953493373000.0,-1.4460979,6.5505357,6.4164605,-1.0732902,-0.3817908,0.3717115,1,12,9,30,177,102,Male
953506373000.0,-1.4173675,6.655881,6.703765,-1.0790935,-0.28985557,0.4474588,1,12,9,30,177,102,Male
953521217000.0,-0.641646,6.7229185,7.469909,-1.0940597,-0.25381452,0.5152648,1,12,9,30,177,102,Male
953530955000.0,-0.16280572,6.5122285,7.6135616,-1.0711522,-0.33383787,0.56138515,1,12,9,30,177,102,Male
953543629000.0,0.18195933,6.0046577,7.441179,-1.0439687,-0.39645153,0.52687126,1,12,9,30,177,102,Male
953554859000.0,0.2681506,5.5162406,7.383718,-1.0592403,-0.39706242,0.47861293,1,12,9,30,177,102,Male
953568415000.0,0.18195933,5.1810527,7.4028716,-1.0436633,-0.37507126,0.4560109,1,12,9,30,177,102,Male
953579649000.0,-0.06703765,4.7022123,7.6231384,-1.0549643,-0.40561453,0.47555858,1,12,9,30,177,102,Male
953589197000.0,-0.06703765,4.7022123,7.6231384,-1.1850786,-0.38056904,0.47403142,1,12,9,30,177,102,Male
953600288000.0,-0.30645782,4.7884035,7.345411,-1.2709051,-0.31031954,0.4700608,1,12,9,30,177,102,Male
953611501000.0,-0.18195933,4.9320555,7.575254,-1.3008375,-0.2947425,0.4654793,1,12,9,30,177,102,Male
953622026000.0,-0.047884032,4.9703627,7.920019,-1.3035865,-0.34238997,0.42730024,1,12,9,30,177,102,Male
953645634000.0,0.24899697,5.0757074,7.9966335,-1.2742649,-0.30970868,0.4334089,1,12,9,30,177,102,Male
953656268000.0,0.6991069,4.9703627,8.24563,-1.2195925,-0.27000242,0.4541783,1,12,9,30,177,102,Male
953667905000.0,1.0055647,4.7022123,8.446744,-1.2211196,-0.31306845,0.47647488,1,12,9,30,177,102,Male
953677423000.0,1.0055647,4.2904096,8.331821,-1.2644911,-0.3032946,0.49357912,1,12,9,30,177,102,Male
953692519000.0,0.5363012,3.6296098,7.5082164,-1.303281,-0.14813483,0.514654,1,12,9,30,177,102,Male
953704780000.0,0.4405331,3.5625722,7.73806,-1.3448198,-0.09712757,0.5039638,1,12,9,30,177,102,Male
953714549000.0,0.50757074,3.5529952,8.149862,-1.3924674,-0.13683382,0.49938235,1,12,9,30,177,102,Male
953728164000.0,0.2873042,3.9264908,8.475474,-1.4062119,-0.24709499,0.4990769,1,12,9,30,177,102,Male
953737828000.0,0.20111294,4.1371803,8.418014,-1.3930782,-0.34666604,0.49418998,1,12,9,30,177,102,Male
953749371000.0,0.24899697,4.232949,8.446744,-1.3729197,-0.41905355,0.505491,1,12,9,30,177,102,Male
953760283000.0,0.2681506,4.2425256,8.456321,-1.3634512,-0.47647488,0.52320606,1,12,9,30,177,102,Male
953770333000.0,0.2681506,3.9073372,8.485051,-1.3332134,-0.46517387,0.57360244,1,12,9,30,177,102,Male
953779854000.0,0.59376204,3.8402996,8.485051,-1.3371841,-0.49571714,0.569021,1,12,9,30,177,102,Male
953791132000.0,1.0247183,3.6104562,8.389283,-1.3545936,-0.52748215,0.56107974,1,12,9,30,177,102,Male
953800427000.0,1.2354081,3.4572272,8.504205,-1.3487904,-0.52198434,0.55955255,1,12,9,30,177,102,Male
953810226000.0,1.3790601,3.1890767,8.935161,-1.3573426,-0.48349985,0.5662721,1,12,9,30,177,102,Male
953822277000.0,1.5610195,3.1411927,8.810662,-1.3918564,-0.45448375,0.59986967,1,12,9,30,177,102,Male
953831598000.0,1.3215994,3.1986535,8.552089,-1.4010195,-0.46211955,0.5879578,1,12,9,30,177,102,Male
953843522000.0,1.3120226,3.0550013,8.858546,-1.3906348,-0.44776422,0.58184916,1,12,9,30,177,102,Male
953852826000.0,1.043872,3.0262709,8.820239,-1.4165965,-0.4813618,0.5766568,1,12,9,30,177,102,Male
953862743000.0,1.1587936,3.1316159,8.848969,-1.4214834,-0.48930305,0.54458636,1,12,9,30,177,102,Male
