timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,fall,activity,subject_id,age,height,weight,gender
3624236998000.0,6.742072,-1.13964,6.8569937,0.013133603,-0.0076358155,0.008857546,0,9,10,26,170,90,Female
3624444051000.0,6.7612257,-1.2162545,7.1730285,0.01863139,0.0027488936,0.013133603,0,9,10,26,170,90,Female
3624643862000.0,6.742072,-1.1109096,6.7708025,0.01282817,0.002443461,0.015577064,0,9,10,26,170,90,Female
3624653767000.0,6.751649,-1.1204864,6.8282633,0.01038471,0.002443461,0.007330383,0,9,10,26,170,90,Female
3624663785000.0,6.7612257,-1.13964,6.847417,0.005192355,-0.0033597588,0.012217305,0,9,10,26,170,90,Female
3624675315000.0,6.7324953,-1.1683705,6.9144545,0.009162978,-0.0012217305,0.013744468,0,9,10,26,170,90,Female
3624685110000.0,6.742072,-1.1779473,6.943185,0.009468411,0.0015271631,0.010079277,0,9,10,26,170,90,Female
3624694983000.0,6.742072,-1.1587936,6.981492,0.02076942,-0.0021380284,0.016493361,0,9,10,26,170,90,Female
3624705799000.0,6.751649,-1.1779473,6.981492,0.01282817,-0.004886922,0.015577064,0,9,10,26,170,90,Female
3624715763000.0,6.7133417,-1.1875241,6.9623384,0.025045475,-0.007941248,0.016798794,0,9,10,26,170,90,Female
3624727281000.0,6.7133417,-1.1779473,6.9240313,0.01985312,-0.005497787,0.01740966,0,9,10,26,170,90,Female
3624737013000.0,6.6846113,-1.1300632,6.9240313,0.02565634,-0.0015271631,0.0061086523,0,9,10,26,170,90,Female
3624747927000.0,6.6750345,-1.13964,6.885724,0.02076942,0.009468411,0.014966198,0,9,10,26,170,90,Female
3624760095000.0,6.6846113,-1.1492168,6.8569937,0.022296581,0.004276057,0.010079277,0,9,10,26,170,90,Female
3624769941000.0,6.655881,-1.1587936,6.789956,0.021991149,-0.009162978,0.019242255,0,9,10,26,170,90,Female
3624782341000.0,6.703765,-1.1683705,6.7803793,0.026572637,-0.013744468,0.02107485,0,9,10,26,170,90,Female
3624791844000.0,6.694188,-1.1875241,6.7708025,0.018325957,-0.02107485,0.01985312,0,9,10,26,170,90,Female
3624802428000.0,6.694188,-1.1683705,6.7229185,0.035124753,-0.008552114,0.01740966,0,9,10,26,170,90,Female
3624815127000.0,6.703765,-1.1971009,6.7229185,0.032986723,-0.014966198,0.011911872,0,9,10,26,170,90,Female
3624825114000.0,6.7133417,-1.1779473,6.751649,0.040927973,-0.016798794,0.016493361,0,9,10,26,170,90,Female
3624837397000.0,6.7612257,-1.1875241,6.7612257,0.029321533,-0.01985312,0.011301007,0,9,10,26,170,90,Female
3624850499000.0,6.7612257,-1.1300632,6.7708025,0.024129177,-0.02687807,0.015271631,0,9,10,26,170,90,Female
3624861750000.0,6.789956,-1.1300632,6.8091097,0.014966198,-0.024740042,0.014966198,0,9,10,26,170,90,Female
3624873516000.0,6.7708025,-1.1109096,6.895301,0.004276057,-0.042760566,0.008246681,0,9,10,26,170,90,Female
3624884986000.0,6.7708025,-1.0726024,6.9240313,0.0061086523,-0.049785517,0.0106901415,0,9,10,26,170,90,Female
3624895714000.0,6.742072,-1.0630256,6.847417,0.007941248,-0.058337633,0.014049901,0,9,10,26,170,90,Female
3624907459000.0,6.742072,-1.1013328,6.847417,0.005497787,-0.03726278,0.01282817,0,9,10,26,170,90,Female
3624918360000.0,6.7612257,-1.1109096,6.895301,0.01985312,-0.021991149,0.01740966,0,9,10,26,170,90,Female
3624930912000.0,6.799533,-1.1013328,6.8665705,0.019242255,-0.020463986,0.028710667,0,9,10,26,170,90,Female
3624941301000.0,6.8186865,-1.0534488,6.7708025,0.0143553335,-0.038179077,0.030848695,0,9,10,26,170,90,Female
3624952409000.0,6.8665705,-1.0342951,6.789956,0.016493361,-0.042760566,0.036651913,0,9,10,26,170,90,Female
3624963440000.0,6.895301,-1.043872,6.7803793,0.01863139,-0.058643065,0.03970624,0,9,10,26,170,90,Female
3624974427000.0,6.9048777,-1.0821792,6.7708025,0.016493361,-0.06719518,0.03726278,0,9,10,26,170,90,Female
3624986065000.0,6.885724,-1.1300632,6.7229185,0.02321288,-0.052534413,0.04062254,0,9,10,26,170,90,Female
3624995890000.0,6.9144545,-1.1587936,6.655881,0.024740042,-0.040011674,0.040317107,0,9,10,26,170,90,Female
3625008759000.0,6.9144545,-1.1779473,6.6175733,0.05009095,-0.027183503,0.03023783,0,9,10,26,170,90,Female
3625018279000.0,6.933608,-1.1492168,6.694188,0.059864793,-0.029626964,0.026267206,0,9,10,26,170,90,Female
3625028867000.0,6.9240313,-1.13964,6.6654577,0.061086524,-0.03634648,0.040317107,0,9,10,26,170,90,Female
3625039540000.0,6.8761473,-1.1013328,6.655881,0.08032878,-0.05100725,0.04184427,0,9,10,26,170,90,Female
3625050951000.0,6.8665705,-1.0821792,6.7229185,0.09285152,-0.0580322,0.05100725,0,9,10,26,170,90,Female
3625061505000.0,6.8091097,-1.091756,6.751649,0.118202426,-0.079107046,0.06963864,0,9,10,26,170,90,Female
3625071633000.0,6.799533,-1.0534488,6.83784,0.13408493,-0.10842858,0.083383106,0,9,10,26,170,90,Female
3625081375000.0,6.8091097,-1.0726024,6.991069,0.12492194,-0.16340645,0.09040806,0,9,10,26,170,90,Female
3625092467000.0,6.8186865,-1.1013328,6.991069,0.11056661,-0.18173242,0.08735373,0,9,10,26,170,90,Female
3625102601000.0,6.8282633,-1.1492168,6.9240313,0.09590584,-0.18692477,0.084910266,0,9,10,26,170,90,Female
3625112937000.0,6.933608,-1.2737153,6.83784,0.09132435,-0.20311269,0.09193522,0,9,10,26,170,90,Female
3625124707000.0,7.07726,-1.283292,6.8665705,0.11362094,-0.2556471,0.09743301,0,9,10,26,170,90,Female
3625135088000.0,7.240066,-1.3024458,6.9144545,0.10995574,-0.344528,0.10781772,0,9,10,26,170,90,Female
3625145818000.0,7.3645644,-1.3311762,6.9240313,0.12217305,-0.44012842,0.115453534,0,9,10,26,170,90,Female
3625157166000.0,7.4028716,-1.283292,6.8091097,0.12767084,-0.54244834,0.12492194,0,9,10,26,170,90,Female
3625166755000.0,7.441179,-1.2066777,6.7324953,0.12156218,-0.602924,0.13347405,0,9,10,26,170,90,Female
3625177105000.0,7.489063,-1.1013328,6.6750345,0.11209377,-0.6563747,0.15424347,0,9,10,26,170,90,Female
3625187783000.0,7.536947,-1.0726024,6.6367273,0.092240654,-0.7012733,0.17012598,0,9,10,26,170,90,Female
3625201144000.0,7.603985,-1.0342951,6.5218053,0.103847094,-0.7318166,0.19883664,0,9,10,26,170,90,Female
3625211421000.0,7.6231384,-0.94810385,6.3111157,0.11636983,-0.6783658,0.21991149,0,9,10,26,170,90,Female
3625224092000.0,7.6135616,-0.8810662,6.1866174,0.122478485,-0.5858198,0.24709499,0,9,10,26,170,90,Female
3625234669000.0,7.5944076,-0.82360536,6.1004257,0.1337795,-0.46792278,0.27000242,0,9,10,26,170,90,Female
3625244957000.0,7.5848308,-0.7661445,6.1100025,0.12095132,-0.38423425,0.3032946,0,9,10,26,170,90,Female
3625255366000.0,7.5944076,-0.7086837,6.2249246,0.11209377,-0.28130344,0.32345316,0,9,10,26,170,90,Female
3625264976000.0,7.6614456,-0.6895301,6.3589997,0.0870483,-0.23426682,0.35063666,0,9,10,26,170,90,Female
3625276092000.0,7.73806,-0.61291564,6.4068837,0.057421334,-0.21899518,0.3817908,0,9,10,26,170,90,Female
3625290059000.0,7.785944,-0.5363012,6.4260373,0.008552114,-0.21013765,0.4456262,0,9,10,26,170,90,Female
